trade_date,kospi_close,kosdaq_close,vkospi,program_net_amt,vix,us_10y_yield,usd_krw,snp500_close,nasdaq_close,phlx_semi_close
2022-09-26,2220.93994140625,692.3699951171875,24.020000457763672,-150140000000,29.92,3.69,1409.42,3693.23,10867.93,2408.9
2022-09-27,2223.860107421875,698.1099853515625,23.6200008392334,-249520000000,32.26,3.88,1432.47,3655.04,10802.92,2373.47
2022-09-28,2169.2900390625,673.8699951171875,26.59000015258789,-249865000000,32.6,3.97,1422.39,3647.29,10829.5,2398.04
2022-09-29,2170.929931640625,675.0700073242188,25.959999084472656,105923000000,30.18,3.72,1440.5,3719.04,11051.64,2427.26
2022-09-30,2155.489990234375,672.6500244140625,27.190000534057617,303569000000,31.84,3.76,1439.15,3640.47,10737.51,2347.36
2022-10-04,2209.3798828125,696.7899780273438,24.989999771118164,161004000000,30.1,3.67,1434.83,3678.43,10815.43,2393.32
2022-10-05,2215.219970703125,685.3400268554688,24.36000061035156,-297542000000,29.07,3.62,1425.75,3790.93,11176.41,2500.11
2022-10-06,2237.860107421875,706.010009765625,23.3700008392334,24697000000,28.55,3.76,1410.74,3783.28,11148.64,2523.61
2022-10-07,2232.840087890625,698.489990234375,23.93000030517578,-171991000000,30.52,3.83,1402.33,3744.52,11073.31,2508.84
2022-10-11,2192.070068359375,669.5,25.780000686645508,177487000000,32.45,3.89,1412.54,3612.39,10542.1,2275.34
2022-10-12,2202.469970703125,671.6699829101562,24.690000534057617,-37010000000,33.63,3.93,1435.36,3588.84,10426.19,2218.49
2022-10-13,2162.8701171875,651.5900268554688,27.21999931335449,-259445000000,33.57,3.91,1423.81,3577.03,10417.1,2198.6
2022-10-14,2212.550048828125,678.239990234375,23.940000534057617,208004000000,31.94,3.97,1430.4,3669.91,10649.15,2263.24
2022-10-17,2219.7099609375,682.0,24.399999618530277,162502000000,32.02,4.0,1428.06,3583.07,10321.39,2162.32
2022-10-18,2249.949951171875,697.0900268554688,22.86000061035156,-130119000000,31.37,4.02,1434.73,3677.95,10675.8,2211.66
2022-10-19,2237.43994140625,690.5599975585938,23.209999084472656,95436000000,30.5,4.01,1422.19,3719.98,10772.4,2220.96
2022-10-20,2218.090087890625,680.4400024414062,24.040000915527344,-193361000000,30.76,4.14,1426.07,3695.16,10680.51,2237.74
2022-10-21,2213.1201171875,674.47998046875,23.940000534057617,63351000000,29.98,4.24,1431.63,3665.78,10614.84,2253.22
2022-10-24,2236.159912109375,688.5,24.6200008392334,68782000000,29.69,4.21,1440.31,3752.75,10859.72,2336.69
2022-10-25,2235.070068359375,688.8499755859375,24.229999542236328,-73729000000,29.85,4.25,1439.14,3797.34,10952.61,2351.55
2022-10-26,2249.56005859375,683.1699829101562,23.420000076293945,432917000000,28.46,4.1,1432.46,3859.11,11199.12,2404.69
2022-10-27,2288.780029296875,695.0900268554688,22.1200008392334,359410000000,27.28,4.04,1425.68,3830.6,10970.99,2376.33
2022-10-28,2268.39990234375,687.6300048828125,22.709999084472656,-72729000000,27.39,3.96,1419.0,3807.3,10792.67,2340.6
2022-10-31,2293.610107421875,695.3300170898438,21.96999931335449,113602000000,25.75,4.02,1421.67,3901.06,11102.45,2433.66
2022-11-01,2335.219970703125,700.0499877929688,21.11000061035156,399785000000,25.88,4.1,1424.6,3871.98,10988.15,2384.45
2022-11-02,2336.8701171875,697.3699951171875,21.1299991607666,332785000000,25.81,4.07,1416.2,3856.1,10890.85,2402.75
2022-11-03,2329.169921875,694.1300048828125,21.209999084472656,125827000000,25.86,4.1,1418.31,3759.69,10524.8,2328.47
2022-11-04,2348.429931640625,693.8900146484375,20.84000015258789,-30654000000,25.3,4.14,1423.99,3719.89,10342.94,2292.85
2022-11-07,2371.7900390625,700.47998046875,20.81999969482422,53339000000,24.55,4.17,1423.99,3770.55,10475.25,2398.24
2022-11-08,2399.0400390625,713.3300170898438,19.989999771118164,194102000000,24.35,4.22,1402.05,3806.8,10564.52,2450.62
2022-11-09,2424.409912109375,714.5999755859375,20.100000381469727,261153000000,25.54,4.14,1384.61,3828.11,10616.2,2503.39
2022-11-10,2402.22998046875,707.780029296875,21.209999084472656,-273407000000,26.09,4.12,1364.85,3748.57,10353.17,2424.82
2022-11-11,2483.159912109375,731.219970703125,19.96999931335449,720364000000,23.53,3.82,1377.52,3956.37,11114.15,2672.5
2022-11-14,2474.64990234375,729.5399780273438,20.31999969482422,136449000000,22.52,3.82,1377.52,3992.93,11323.33,2754.9
2022-11-15,2480.330078125,744.9600219726562,19.6299991607666,-23903000000,23.73,3.88,1327.38,3957.25,11196.22,2728.05
2022-11-16,2477.449951171875,743.0999755859375,19.8700008392334,286948000000,24.54,3.8,1317.88,3991.73,11358.41,2810.61
2022-11-17,2442.89990234375,737.5399780273438,20.09000015258789,-134744000000,24.11,3.67,1326.46,3958.79,11183.66,2690.82
2022-11-18,2444.47998046875,731.9199829101562,19.8700008392334,347521000000,23.93,3.77,1338.97,3946.56,11144.96,2719.1
2022-11-21,2419.5,718.5700073242188,19.809999465942383,60247000000,23.12,3.82,1339.61,3965.34,11146.06,2724.03
2022-11-22,2405.27001953125,712.260009765625,19.09000015258789,77739000000,22.36,3.83,1354.87,3949.94,11024.51,2675.83
2022-11-23,2418.010009765625,725.5900268554688,17.920000076293945,127230000000,21.29,3.76,1356.66,4003.58,11174.41,2756.82
2022-11-24,2441.330078125,738.219970703125,16.850000381469727,152343000000,20.35,3.71,1352.49,4027.26,11285.32,2786.42
2022-11-25,2437.860107421875,733.5599975585938,16.969999313354492,118064000000,20.42,3.71,1352.49,4027.26,11285.32,2786.42
2022-11-28,2408.27001953125,717.9000244140625,18.1200008392334,-158041000000,20.5,3.68,1325.22,4026.12,11226.36,2751.27
2022-11-29,2433.389892578125,727.5399780273438,17.760000228881836,116685000000,22.21,3.69,1340.66,3963.94,11049.5,2678.78
2022-11-30,2472.530029296875,729.5399780273438,17.780000686645508,924717000000,21.89,3.75,1327.24,3957.63,10983.78,2670.65
2022-12-01,2479.840087890625,740.5999755859375,17.510000228881836,-31777000000,20.58,3.68,1316.84,4080.11,11468.0,2826.85
2022-12-02,2434.330078125,732.9500122070312,18.489999771118164,-349823000000,19.84,3.53,1299.11,4076.57,11482.45,2804.7
2022-12-05,2419.320068359375,733.3200073242188,17.979999542236328,-256303000000,19.06,3.51,1300.5,4071.7,11461.5,2771.24
2022-12-06,2393.159912109375,719.4400024414062,18.190000534057617,85308000000,20.75,3.6,1292.58,3998.84,11239.94,2738.05
2022-12-07,2382.81005859375,718.1400146484375,18.450000762939453,-84941000000,22.17,3.51,1319.31,3941.26,11014.89,2673.53
2022-12-08,2371.080078125,712.52001953125,18.3799991607666,10038000000,22.68,3.42,1322.23,3933.92,10958.55,2673.25
2022-12-09,2389.0400390625,719.489990234375,17.56999969482422,84998000000,22.29,3.48,1317.56,3963.51,11082.0,2744.73
2022-12-12,2373.02001953125,715.219970703125,18.520000457763672,57608000000,22.83,3.57,1301.61,3934.38,11004.62,2721.02
2022-12-13,2372.39990234375,715.1599731445312,19.09000015258789,-113860000000,25.0,3.61,1307.62,3990.56,11143.74,2779.21
2022-12-14,2399.25,729.0,17.270000457763672,255159000000,22.55,3.51,1301.47,4019.65,11256.81,2821.53
2022-12-15,2360.969970703125,722.6799926757812,16.709999084472656,-43393000000,21.14,3.49,1294.79,3995.32,11170.89,2777.27
2022-12-16,2360.02001953125,717.4099731445312,17.030000686645508,163302000000,22.83,3.44,1302.91,3895.75,10810.53,2661.41
2022-12-19,2352.169921875,717.219970703125,17.600000381469727,-121603000000,22.62,3.48,1307.73,3852.36,10705.41,2636.1
2022-12-20,2333.2900390625,703.1300048828125,17.979999542236328,-118593000000,22.42,3.57,1302.29,3817.66,10546.03,2599.86
2022-12-21,2328.949951171875,705.7000122070312,17.6200008392334,-81001000000,21.48,3.69,1290.41,3821.62,10547.11,2583.64
2022-12-22,2356.72998046875,715.02001953125,16.600000381469727,192852000000,20.07,3.68,1284.7,3878.44,10709.37,2644.5
2022-12-23,2313.68994140625,691.25,17.43000030517578,10651000000,21.97,3.67,1275.68,3822.39,10476.12,2533.33
2022-12-26,2317.139892578125,694.6799926757812,17.459999084472656,76358000000,20.87,3.75,1280.02,3844.82,10497.86,2535.49
2022-12-27,2332.7900390625,704.1900024414062,17.09000015258789,278862000000,20.87,3.75,1280.02,3844.82,10497.86,2535.49
2022-12-28,2280.449951171875,692.3699951171875,17.530000686645508,-170559000000,21.65,3.84,1271.0,3829.25,10353.23,2490.17
2022-12-29,2236.39990234375,679.2899780273438,18.399999618530277,-195928000000,22.14,3.88,1267.54,3783.22,10213.29,2453.49
2023-01-02,2225.669921875,671.510009765625,18.850000381469727,-30183000000,21.67,3.88,1260.18,3839.5,10466.48,2532.11
2023-01-03,2218.679931640625,674.9500122070312,18.959999084472656,49548000000,21.67,3.88,1260.18,3839.5,10466.48,2532.11
2023-01-04,2255.97998046875,683.6699829101562,18.170000076293945,218371000000,22.9,3.79,1271.1,3824.14,10386.98,2500.99
2023-01-05,2264.64990234375,679.9199829101562,17.850000381469727,287999000000,22.01,3.69,1272.15,3852.97,10458.76,2569.46
2023-01-06,2289.969970703125,688.9400024414062,17.739999771118164,236214000000,22.46,3.71,1268.91,3808.1,10305.24,2518.52
2023-01-09,2350.18994140625,701.2100219726562,18.479999542236328,471152000000,21.13,3.55,1268.13,3895.08,10569.29,2636.1
2023-01-10,2351.31005859375,696.0499877929688,18.21999931335449,-53418000000,21.97,3.53,1243.62,3892.09,10635.65,2686.75
2023-01-11,2359.530029296875,709.77001953125,17.979999542236328,47060000000,20.58,3.61,1243.83,3919.25,10742.63,2721.29
2023-01-12,2365.10009765625,710.8200073242188,18.34000015258789,149445000000,21.09,3.54,1245.39,3969.61,10931.67,2755.36
2023-01-13,2386.090087890625,711.8200073242188,17.190000534057617,466984000000,18.83,3.43,1246.26,3983.17,11001.1,2789.65
2023-01-16,2399.860107421875,716.8900146484375,16.8799991607666,123836000000,18.35,3.49,1241.59,3999.09,11079.16,2800.66
2023-01-17,2379.389892578125,709.7100219726562,16.850000381469727,27760000000,19.49,3.49,1241.59,3999.09,11079.16,2800.66
2023-01-18,2368.320068359375,711.75,16.799999237060547,-71966000000,19.36,3.53,1238.7,3990.97,11095.11,2807.48
2023-01-19,2380.340087890625,712.8900146484375,16.889999389648438,423885000000,20.34,3.37,1237.32,3928.86,10957.01,2789.47
2023-01-20,2395.260009765625,717.969970703125,16.809999465942383,142981000000,20.52,3.39,1232.05,3898.85,10852.27,2710.44
2023-01-25,2428.570068359375,732.3499755859375,16.84000015258789,199870000000,19.2,3.46,1234.79,4016.95,11334.27,2913.74
2023-01-26,2468.64990234375,738.9400024414062,16.530000686645508,570607000000,19.08,3.46,1231.67,4016.22,11313.36,2918.99
2023-01-27,2484.02001953125,741.25,16.860000610351562,410600000000,18.73,3.49,1230.95,4060.43,11512.41,2966.6
2023-01-30,2450.469970703125,738.6199951171875,17.3799991607666,-176575000000,18.51,3.52,1231.53,4070.56,11621.71,2945.27
2023-01-31,2425.080078125,740.489990234375,17.75,-166255000000,19.94,3.55,1227.31,4017.77,11393.81,2866.69
2023-02-01,2449.800048828125,750.9600219726562,17.540000915527344,106054000000,19.4,3.52,1231.95,4076.6,11584.55,2921.92
2023-02-02,2468.8798828125,764.6199951171875,17.079999923706055,207240000000,17.87,3.39,1231.77,4119.21,11816.32,3073.47
2023-02-03,2480.39990234375,766.7899780273438,17.010000228881836,422048000000,18.73,3.4,1220.34,4179.76,12200.82,3141.84
2023-02-06,2438.18994140625,761.3300170898438,17.549999237060547,-297687000000,18.33,3.53,1229.22,4136.48,12006.95,3082.11
2023-02-07,2451.7099609375,772.7899780273438,17.309999465942383,-188309000000,19.43,3.63,1252.61,4111.08,11887.45,3029.74
2023-02-08,2483.639892578125,779.97998046875,17.5,221826000000,18.66,3.67,1255.53,4164.0,12113.79,3124.15
2023-02-09,2481.52001953125,784.5800170898438,17.950000762939453,-27626000000,19.63,3.63,1260.03,4117.86,11910.52,3055.63
2023-02-10,2469.72998046875,772.4400024414062,17.530000686645508,-221674000000,20.71,3.67,1259.67,4081.5,11789.58,3059.62
2023-02-13,2452.699951171875,772.5499877929688,18.229999542236328,-271635000000,20.53,3.74,1264.15,4090.46,11718.12,3011.15
2023-02-14,2465.639892578125,779.5800170898438,18.520000457763672,55306000000,20.34,3.72,1277.05,4137.29,11891.79,3057.32
2023-02-15,2427.89990234375,765.4600219726562,18.18000030517578,-232139000000,18.91,3.77,1268.93,4136.13,11960.15,3121.63
2023-02-16,2475.47998046875,784.7100219726562,17.84000015258789,244011000000,18.23,3.81,1282.16,4147.6,12070.59,3133.07
2023-02-17,2451.2099609375,775.6199951171875,18.229999542236328,80824000000,20.17,3.86,1284.33,4090.41,11855.83,3055.24
2023-02-20,2455.1201171875,788.8900146484375,18.63999938964844,-361268000000,20.02,3.82,1299.62,4079.09,11787.27,3005.87
2023-02-21,2458.9599609375,793.4199829101562,18.88999938964844,36633000000,21.23,3.82,1299.62,4079.09,11787.27,3005.87
2023-02-22,2417.679931640625,778.510009765625,19.559999465942383,-241381000000,22.87,3.95,1295.99,3997.34,11492.3,2906.26
2023-02-23,2439.090087890625,783.280029296875,18.989999771118164,-47900000000,22.29,3.93,1304.31,3991.05,11507.07,2892.39
2023-02-24,2423.610107421875,778.8800048828125,18.809999465942383,-291298000000,21.14,3.88,1296.79,4012.32,11590.4,2988.81
2023-02-27,2402.639892578125,780.2999877929688,19.3799991607666,-100462000000,21.67,3.95,1304.59,3970.04,11394.94,2935.11
2023-02-28,2412.85009765625,791.5999755859375,18.530000686645508,-234045000000,20.95,3.92,1322.45,3982.24,11466.98,2951.21
2023-03-02,2427.85009765625,787.1900024414062,18.309999465942383,332359000000,20.58,4.01,1315.15,3951.39,11379.48,2955.83
2023-03-03,2432.070068359375,802.4199829101562,17.690000534057617,-412787000000,19.59,4.08,1313.96,3981.35,11462.98,2984.11
2023-03-06,2462.6201171875,816.510009765625,17.18000030517578,143697000000,18.49,3.97,1300.59,4045.64,11689.01,3028.34
2023-03-07,2463.35009765625,815.760009765625,16.950000762939453,130312000000,18.61,3.98,1296.14,4048.42,11675.74,2994.59
2023-03-08,2431.909912109375,813.9500122070312,17.209999084472656,-498651000000,19.59,3.97,1299.7,3986.37,11530.33,2962.42
2023-03-09,2419.090087890625,809.219970703125,16.530000686645508,-486271000000,19.11,3.98,1320.81,3992.01,11576.0,3041.39
2023-03-10,2394.590087890625,788.5999755859375,17.559999465942383,-243677000000,22.61,3.93,1321.58,3918.32,11338.35,2980.21
2023-03-13,2410.60009765625,788.8900146484375,18.200000762939453,91670000000,24.8,3.7,1324.51,3861.59,11138.89,2923.93
2023-03-14,2348.969970703125,758.0499877929688,21.11000061035156,-541533000000,26.52,3.55,1300.46,3855.76,11188.84,2921.71
2023-03-15,2379.719970703125,781.1699829101562,18.75,-19171000000,23.73,3.64,1306.13,3919.29,11428.15,3010.15
2023-03-16,2377.909912109375,781.97998046875,19.96999931335449,29631000000,26.14,3.51,1317.78,3891.93,11434.05,2977.39
2023-03-17,2395.68994140625,797.3900146484375,18.26000022888184,19965000000,22.99,3.56,1312.13,3960.28,11717.28,3098.07
2023-03-20,2379.199951171875,802.2000122070312,20.6200008392334,-135200000000,25.51,3.39,1303.75,3916.64,11630.51,3083.52
2023-03-21,2388.35009765625,802.530029296875,19.51000022888184,55863000000,24.15,3.47,1310.69,3951.57,11675.54,3114.71
2023-03-22,2416.9599609375,813.4299926757812,18.290000915527344,44866000000,21.38,3.59,1310.65,4002.87,11860.11,3116.89
2023-03-23,2424.47998046875,812.1900024414062,17.969999313354492,209683000000,22.26,3.48,1307.5,3936.97,11669.96,3091.71
2023-03-24,2414.9599609375,824.1099853515625,17.59000015258789,28795000000,22.61,3.38,1278.93,3948.72,11787.4,3174.36
2023-03-27,2409.219970703125,827.6900024414062,17.969999313354492,33611000000,21.74,3.38,1292.57,3970.99,11823.96,3121.26
2023-03-28,2434.93994140625,833.510009765625,16.809999465942383,51183000000,20.6,3.53,1301.01,3977.53,11768.84,3083.58
2023-03-29,2443.919921875,843.9400024414062,16.149999618530273,130926000000,19.97,3.55,1298.26,3971.27,11716.08,3057.27
2023-03-30,2453.159912109375,850.47998046875,15.699999809265137,152145000000,19.12,3.57,1303.38,4027.81,11926.24,3157.11
2023-03-31,2476.860107421875,847.52001953125,15.56999969482422,578373000000,19.02,3.55,1298.89,4050.83,12013.47,3208.26
2023-04-03,2472.340087890625,854.9600219726562,15.880000114440918,-86678000000,18.7,3.48,1303.8,4109.31,12221.91,3230.86
2023-04-04,2480.510009765625,857.1799926757812,15.220000267028809,-86598000000,18.55,3.43,1316.38,4124.51,12189.45,3200.43
2023-04-05,2495.2099609375,872.3599853515625,15.359999656677246,156002000000,19.0,3.35,1315.1,4100.6,12126.33,3142.5
2023-04-06,2459.22998046875,865.5800170898438,15.869999885559082,-221800000000,19.08,3.3,1310.05,4090.38,11996.86,3085.98
2023-04-07,2490.409912109375,880.0700073242188,15.350000381469728,723065000000,18.4,3.3,1319.1,4105.02,12087.96,3071.77
2023-04-10,2512.080078125,887.780029296875,15.720000267028809,510866000000,18.4,3.39,1319.1,4105.02,12087.96,3071.77
2023-04-11,2547.860107421875,898.9400024414062,15.619999885559082,-119206000000,18.97,3.41,1319.09,4109.11,12084.36,3126.97
2023-04-12,2550.639892578125,890.6199951171875,15.81999969482422,201595000000,19.1,3.43,1322.04,4108.94,12031.88,3109.42
2023-04-13,2561.659912109375,894.25,15.520000457763672,57087000000,19.09,3.41,1325.34,4091.95,11929.34,3052.52
2023-04-14,2571.489990234375,903.8400268554688,15.420000076293944,124023000000,17.8,3.45,1310.68,4146.22,12166.27,3074.94
2023-04-17,2575.909912109375,909.5,15.489999771118164,-65099000000,17.07,3.52,1299.12,4137.64,12123.47,3070.45
2023-04-18,2571.090087890625,909.02001953125,15.170000076293944,50434000000,16.95,3.6,1311.36,4151.32,12157.72,3066.68
2023-04-19,2575.080078125,909.2000122070312,14.859999656677246,-77649000000,16.83,3.58,1318.43,4154.87,12153.41,3077.72
2023-04-20,2563.110107421875,885.7100219726562,14.630000114440918,115769000000,16.46,3.6,1325.28,4154.52,12157.23,3046.38
2023-04-21,2544.39990234375,868.8200073242188,14.619999885559082,-125323000000,17.17,3.54,1323.28,4129.79,12059.56,3046.28
2023-04-24,2523.5,855.22998046875,14.859999656677246,-58308000000,16.77,3.57,1327.53,4133.52,12072.46,3021.44
2023-04-25,2489.02001953125,838.7100219726562,15.020000457763672,97451000000,16.89,3.52,1334.94,4137.04,12037.2,3007.51
2023-04-26,2484.830078125,830.4400024414062,15.09000015258789,-129641000000,18.76,3.4,1331.93,4071.63,11799.16,2906.29
2023-04-27,2495.81005859375,850.2100219726562,14.859999656677246,69429000000,18.84,3.43,1336.23,4055.99,11854.35,2922.99
2023-04-28,2501.530029296875,842.8300170898438,14.510000228881836,101806000000,17.03,3.53,1337.75,4135.35,12142.24,2941.59
2023-05-02,2524.389892578125,855.6099853515625,14.210000038146973,135909000000,16.08,3.59,1339.65,4167.87,12212.6,3019.09
2023-05-03,2501.39990234375,843.1799926757812,15.09000015258789,-60636000000,17.78,3.44,1341.0,4119.58,12080.51,2996.86
2023-05-04,2500.93994140625,845.0599975585938,15.270000457763672,41025000000,18.34,3.38,1337.94,4090.75,12025.33,2957.37
2023-05-08,2513.2099609375,842.280029296875,14.869999885559082,42989000000,17.19,3.44,1318.38,4136.25,12235.41,3007.69
2023-05-09,2510.06005859375,835.8499755859375,14.390000343322754,19260000000,16.98,3.52,1320.49,4138.12,12256.92,3024.41
2023-05-10,2496.510009765625,829.739990234375,14.770000457763672,-45910000000,17.71,3.53,1323.59,4119.17,12179.55,2967.84
2023-05-11,2491.0,824.5399780273438,14.3100004196167,-63045000000,16.94,3.43,1324.48,4137.64,12306.44,2997.51
2023-05-12,2475.419921875,822.4299926757812,13.93000030517578,-125457000000,16.93,3.39,1325.09,4130.62,12328.51,2978.72
2023-05-15,2479.35009765625,814.530029296875,13.8100004196167,-65566000000,17.03,3.46,1333.74,4124.08,12284.74,2972.85
2023-05-16,2480.239990234375,816.75,13.59000015258789,138032000000,17.12,3.5,1336.13,4136.28,12365.21,3052.64
2023-05-17,2494.659912109375,834.1900024414062,13.520000457763672,-2759000000,17.99,3.54,1338.64,4109.9,12343.05,3048.71
2023-05-18,2515.39990234375,835.8900146484375,13.539999961853027,268997000000,16.87,3.57,1337.29,4158.77,12500.57,3124.68
2023-05-19,2537.7900390625,841.719970703125,14.130000114440918,195985000000,16.05,3.65,1333.88,4198.05,12688.84,3223.49
2023-05-22,2557.080078125,852.0399780273438,14.739999771118164,105742000000,16.81,3.7,1326.12,4191.98,12657.9,3203.49
2023-05-23,2567.550048828125,859.1599731445312,14.5600004196167,-120297000000,17.21,3.72,1317.77,4192.63,12720.78,3215.04
2023-05-24,2567.449951171875,855.4600219726562,14.869999885559082,45863000000,18.53,3.7,1312.01,4145.58,12560.25,3177.44
2023-05-25,2554.68994140625,847.719970703125,15.06999969482422,-62542000000,20.03,3.73,1316.71,4115.24,12484.16,3124.09
2023-05-26,2558.81005859375,843.22998046875,14.960000038146973,96705000000,19.14,3.83,1325.9,4151.28,12698.09,3336.72
2023-05-30,2585.52001953125,851.5,14.789999961853027,228185000000,17.46,3.8,1324.4,4205.45,12975.69,3545.67
2023-05-31,2577.1201171875,856.9400024414062,14.800000190734863,-91288000000,17.46,3.69,1324.59,4205.52,13017.43,3549.39
2023-06-01,2569.169921875,863.780029296875,14.350000381469728,-168087000000,17.94,3.64,1324.55,4179.83,12935.29,3453.18
2023-06-02,2601.360107421875,868.0599975585938,13.960000038146973,321180000000,15.65,3.61,1321.35,4221.02,13100.98,3506.74
2023-06-05,2615.409912109375,870.280029296875,14.079999923706056,-27503000000,14.6,3.69,1305.21,4282.37,13240.77,3501.4
2023-06-07,2615.60009765625,880.719970703125,13.710000038146973,112669000000,13.96,3.7,1297.93,4283.85,13276.42,3488.34
2023-06-08,2610.85009765625,876.1300048828125,13.4399995803833,-305290000000,13.94,3.79,1303.62,4267.52,13104.9,3477.18
2023-06-09,2641.159912109375,883.7100219726562,13.15999984741211,165498000000,13.65,3.73,1304.26,4293.93,13238.52,3514.32
2023-06-12,2629.35009765625,885.760009765625,13.449999809265137,-334738000000,13.83,3.75,1291.46,4298.86,13259.14,3524.97
2023-06-13,2637.949951171875,896.8099975585938,13.760000228881836,-108715000000,15.01,3.73,1288.61,4338.93,13461.92,3641.66
2023-06-14,2619.080078125,871.8300170898438,13.550000190734863,-136678000000,14.61,3.84,1271.48,4369.01,13573.32,3683.66
2023-06-15,2608.5400390625,878.0399780273438,13.25,-118474000000,13.88,3.83,1278.44,4372.59,13626.48,3739.75
2023-06-16,2625.7900390625,887.9500122070312,13.130000114440918,296775000000,14.5,3.72,1279.99,4425.84,13782.82,3708.06
2023-06-19,2609.5,888.6099853515625,13.350000381469728,-491752000000,13.54,3.77,1272.68,4409.59,13689.57,3673.14
2023-06-20,2604.909912109375,886.4099731445312,13.020000457763672,-226638000000,14.19,3.77,1272.68,4409.59,13689.57,3673.14
2023-06-21,2582.6298828125,875.7000122070312,13.359999656677246,-281375000000,13.88,3.74,1280.21,4388.71,13667.29,3647.56
2023-06-22,2593.699951171875,876.3800048828125,13.239999771118164,91442000000,13.2,3.72,1291.78,4365.69,13502.2,3549.73
2023-06-23,2570.10009765625,874.8400268554688,13.039999961853027,-261246000000,12.91,3.8,1294.75,4381.89,13630.61,3569.87
2023-06-26,2582.199951171875,879.5,13.460000038146973,48444000000,13.44,3.74,1304.19,4348.33,13492.52,3506.71
2023-06-27,2581.389892578125,874.1400146484375,13.18000030517578,-85318000000,14.25,3.72,1304.88,4328.82,13335.78,3515.77
2023-06-28,2564.18994140625,866.969970703125,13.100000381469728,-273097000000,13.74,3.77,1299.99,4378.41,13555.67,3642.41
2023-06-29,2550.02001953125,861.7899780273438,12.93000030517578,13196000000,13.43,3.71,1307.76,4376.86,13591.75,3609.48
2023-06-30,2564.280029296875,868.239990234375,12.59000015258789,-18751000000,13.54,3.85,1317.73,4396.44,13591.33,3614.18
2023-07-03,2602.469970703125,889.2899780273438,12.729999542236328,-227009000000,13.59,3.81,1317.8,4450.38,13787.92,3673.06
2023-07-04,2593.31005859375,890.0,12.270000457763672,-320763000000,13.57,3.86,1308.37,4455.59,13816.77,3703.62
2023-07-05,2579.0,891.1799926757812,12.369999885559082,164869000000,13.7,3.86,1308.37,4455.59,13816.77,3703.62
2023-07-06,2556.2900390625,870.530029296875,12.979999542236328,-199869000000,14.18,3.95,1298.74,4446.82,13791.65,3622.32
2023-07-07,2526.7099609375,867.27001953125,14.579999923706056,-290882000000,15.44,4.05,1300.85,4411.59,13679.04,3577.49
2023-07-10,2520.699951171875,860.3499755859375,14.630000114440918,33719000000,14.83,4.06,1304.89,4398.95,13660.72,3577.73
2023-07-11,2562.489990234375,878.72998046875,13.81999969482422,281483000000,15.07,4.01,1306.45,4409.53,13685.48,3651.6
2023-07-12,2574.719970703125,879.8800048828125,13.760000228881836,245918000000,14.84,3.99,1293.64,4439.26,13760.7,3653.53
2023-07-13,2591.22998046875,893.0700073242188,13.25,-12404000000,13.54,3.86,1288.17,4472.16,13918.96,3721.47
2023-07-14,2628.300048828125,896.280029296875,13.1899995803833,322615000000,13.61,3.76,1273.99,4510.04,14138.57,3797.13
2023-07-17,2619.0,898.2899780273438,13.210000038146973,-287700000000,13.34,3.83,1266.28,4505.42,14113.7,3750.41
2023-07-18,2607.6201171875,914.1400146484376,13.06999969482422,-115906000000,13.48,3.81,1267.02,4522.79,14244.95,3837.31
2023-07-19,2608.239990234375,923.719970703125,12.90999984741211,40621000000,13.3,3.8,1260.87,4554.98,14353.64,3842.36
2023-07-20,2600.22998046875,931.5999755859376,13.220000267028809,235828000000,13.76,3.75,1265.76,4565.72,14358.02,3801.66
2023-07-21,2609.760009765625,934.5800170898438,13.350000381469728,6129000000,13.99,3.85,1269.26,4534.87,14063.31,3663.85
2023-07-24,2628.530029296875,929.9000244140624,14.119999885559082,-93924000000,13.6,3.84,1283.71,4536.34,14032.81,3698.85
2023-07-25,2636.4599609375,939.9600219726562,14.079999923706056,-330011000000,13.91,3.86,1280.54,4554.64,14058.87,3692.32
2023-07-26,2592.360107421875,900.6300048828125,14.529999732971191,-480350000000,13.86,3.91,1275.32,4567.46,14144.56,3755.27
2023-07-27,2603.81005859375,883.7899780273438,13.899999618530272,49709000000,13.19,3.86,1274.04,4566.75,14127.28,3699.37
2023-07-28,2608.320068359375,913.739990234375,14.149999618530272,-128650000000,14.41,4.01,1277.23,4537.41,14050.11,3768.27
2023-07-31,2632.580078125,935.969970703125,14.210000038146973,-155308000000,13.33,3.96,1276.69,4582.23,14316.66,3851.76
2023-08-01,2667.070068359375,939.6699829101562,14.0600004196167,211822000000,13.63,3.97,1273.85,4588.96,14346.02,3861.63
2023-08-02,2616.469970703125,909.760009765625,15.359999656677246,-206122000000,13.93,4.05,1283.84,4576.73,14283.91,3858.21
2023-08-03,2605.389892578125,920.3200073242188,15.880000114440918,-121912000000,16.09,4.08,1297.66,4513.39,13973.45,3711.6
2023-08-04,2602.800048828125,918.4299926757812,15.550000190734863,-289197000000,15.92,4.2,1298.54,4501.89,13959.72,3708.08
2023-08-07,2580.7099609375,898.219970703125,15.710000038146973,184592000000,17.1,4.05,1309.49,4478.03,13909.24,3699.2
2023-08-08,2573.97998046875,892.3400268554688,15.399999618530272,-168855000000,15.77,4.09,1305.94,4518.44,13994.4,3739.41
2023-08-09,2605.1201171875,908.97998046875,14.149999618530272,17669000000,15.99,4.02,1316.02,4499.38,13884.32,3679.42
